iso,name,longitude,latitude,metric,size,label_l,label_r
DZA,Algeria,2.6558464719769135,28.350969744889056,dollar,1759095247.3370802,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 2 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. France - USD 1 billion (82%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada - USD 61 million (3%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Spain - USD 52 million (3%)"
DZA,Algeria,2.6558464719769135,28.350969744889056,pgdp,0.010760809632752572,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">1% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. France (82% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada (3% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Spain (3% of total)</p>"
ECU,Ecuador,-78.4630326109714,-1.5642721388853116,dollar,4367441780.588136,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 4 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 2 billion (41%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Spain - USD 2 billion (36%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Italy - USD 299 million (7%)"
ECU,Ecuador,-78.4630326109714,-1.5642721388853116,pgdp,0.041137909434922675,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">3% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (41% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Spain (36% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Italy (7% of total)</p>"
EGY,"Egypt, Arab Rep.",30.240135435012338,26.60517034450628,dollar,31487000000,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 31 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Saudi Arabia - USD 8 billion (26%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United Arab Emirates - USD 8 billion (26%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Kuwait - USD 4 billion (12%)"
EGY,"Egypt, Arab Rep.",30.240135435012338,26.60517034450628,pgdp,0.07414432171211605,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">5% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Saudi Arabia (26% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United Arab Emirates (26% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Kuwait (12% of total)</p>"
ERI,Eritrea,39.2672401449901,15.005533147667684,dollar,NA,NA,NA
ERI,Eritrea,39.2672401449901,15.005533147667684,pgdp,NA,NA,NA
ESP,Spain,-3.6516251409956983,40.36500833668384,dollar,8999999999.999996,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 9 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. France - USD 2 billion (18%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Germany - USD 1 billion (12%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom - USD 937 million (10%)"
ESP,Spain,-3.6516251409956983,40.36500833668384,pgdp,0.0062255661504340525,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.3% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. France (18% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Germany (12% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom (10% of total)</p>"
EST,Estonia,25.916870250633806,58.648108311231034,dollar,580277275.8184702,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 580 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Russian Federation - USD 163 million (28%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Finland - USD 134 million (23%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United States - USD 47 million (8%)"
EST,Estonia,25.916870250633806,58.648108311231034,pgdp,0.015602556624527277,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.9% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Russian Federation (28% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Finland (23% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United States (8% of total)</p>"
ETH,Ethiopia,39.91490288654427,8.729389557048396,dollar,436415385.48254275,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 436 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 145 million (33%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Saudi Arabia - USD 76 million (18%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Israel - USD 39 million (9%)"
ETH,Ethiopia,39.91490288654427,8.729389557048396,pgdp,0.003922415960240519,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.2% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (33% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Saudi Arabia (18% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Israel (9% of total)</p>"
FIN,Finland,25.65738433454702,65.01578959749911,dollar,842476902.4531016,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 842 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Sweden - USD 387 million (46%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United States - USD 91 million (11%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom - USD 59 million (7%)"
FIN,Finland,25.65738433454702,65.01578959749911,pgdp,0.0028416896051075458,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.2% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Sweden (46% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United States (11% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom (7% of total)</p>"
FJI,Fiji,177.98144613732626,-17.822470952336204,dollar,483750448.0265178,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 484 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Australia - USD 170 million (35%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. New Zealand - USD 133 million (28%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United States - USD 105 million (22%)"
FJI,Fiji,177.98144613732626,-17.822470952336204,pgdp,0.1123686164263075,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">9% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Australia (35% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. New Zealand (28% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United States (22% of total)</p>"
FRA,France,2.1940236627886227,46.6423682169416,dollar,32077312215.223625,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 32 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Spain - USD 3 billion (10%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Belgium - USD 3 billion (9%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United States - USD 3 billion (8%)"
FRA,France,2.1940236627886227,46.6423682169416,pgdp,0.010839288742309746,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.3% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Spain (10% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Belgium (9% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United States (8% of total)</p>"
FRO,Faeroe Islands,-6.9811060913122835,62.130896281495346,dollar,NA,NA,NA
FRO,Faeroe Islands,-6.9811060913122835,62.130896281495346,pgdp,NA,NA,NA
FSM,"Micronesia, Fed. Sts.",158.2291899444527,6.8789448129255435,dollar,NA,NA,NA
FSM,"Micronesia, Fed. Sts.",158.2291899444527,6.8789448129255435,pgdp,NA,NA,NA
GAB,Gabon,11.839410898545754,-0.628448459921234,dollar,13999999.999999996,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 14 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. France - USD 8 million (58%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Mali - USD 3 million (22%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Congo, Rep. - USD 683,060 (5%)"
GAB,Gabon,11.839410898545754,-0.628448459921234,pgdp,6.924540881276361e-4,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.06% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. France (58% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Mali (22% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Congo, Rep. (5% of total)</p>"
GBR,United Kingdom,-2.852943909329258,53.97844735080214,dollar,3522943789.5872374,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 4 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Australia - USD 880 million (25%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United States - USD 539 million (15%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Canada - USD 401 million (11%)"
GBR,United Kingdom,-2.852943909329258,53.97844735080214,pgdp,0.001121418712538539,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.06% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Australia (25% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United States (15% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Canada (11% of total)</p>"
GEO,Georgia,43.378866534112234,42.17986277737226,dollar,2643926171.81,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 3 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Russian Federation - USD 1 billion (51%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Greece - USD 253 million (10%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Ukraine - USD 179 million (7%)"
GEO,Georgia,43.378866534112234,42.17986277737226,pgdp,0.14192250164940157,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">10% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Russian Federation (51% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Greece (10% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Ukraine (7% of total)</p>"
GHA,Ghana,-1.219233362526581,7.94530467243628,dollar,4506554640.585345,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 5 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 1 billion (25%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Nigeria - USD 809 million (18%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom - USD 668 million (15%)"
GHA,Ghana,-1.219233362526581,7.94530467243628,pgdp,0.05666881361862354,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">3% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (25% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Nigeria (18% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom (15% of total)</p>"
GIN,Guinea,-10.986948848040218,10.255986541378112,dollar,343910000.0000001,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 344 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Cote d'Ivoire - USD 77 million (22%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. France - USD 62 million (18%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United States - USD 31 million (9%)"
GIN,Guinea,-10.986948848040218,10.255986541378112,pgdp,0.02137173086185269,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">1% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Cote d'Ivoire (22% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. France (18% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United States (9% of total)</p>"
GMB,"Gambia, The",-15.383380385869662,13.428617959189328,dollar,547051423.8019669,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 547 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 160 million (29%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Italy - USD 86 million (16%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Germany - USD 76 million (14%)"
GMB,"Gambia, The",-15.383380385869662,13.428617959189328,pgdp,0.2683709805054333,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">16% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (29% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Italy (16% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Germany (14% of total)</p>"
GNB,Guinea-Bissau,-14.980186756910848,11.980075324820504,dollar,177999999.99999994,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 178 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Portugal - USD 63 million (35%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Senegal - USD 30 million (17%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. France - USD 16 million (9%)"
GNB,Guinea-Bissau,-14.980186756910848,11.980075324820504,pgdp,0.10863478015186868,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">7% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Portugal (35% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Senegal (17% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. France (9% of total)</p>"
GNQ,Equatorial Guinea,10.425456672353825,1.595464393659073,dollar,NA,NA,NA
GNQ,Equatorial Guinea,10.425456672353825,1.595464393659073,pgdp,NA,NA,NA
GRC,Greece,23.110368936161876,39.42012261727978,dollar,688866261.6235054,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 689 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany - USD 252 million (37%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United States - USD 88 million (13%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Australia - USD 71 million (10%)"
GRC,Greece,23.110368936161876,39.42012261727978,pgdp,0.0032089872712385507,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.2% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany (37% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United States (13% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Australia (10% of total)</p>"
GRD,Grenada,-61.67937937204098,12.112926656338908,dollar,73965777.36712633,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 74 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 38 million (51%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom - USD 13 million (17%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Canada - USD 11 million (15%)"
GRD,Grenada,-61.67937937204098,12.112926656338908,pgdp,0.06587618219373559,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">5% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (51% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom (17% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Canada (15% of total)</p>"
GRL,Greenland,-42.07567788066985,74.16847218965994,dollar,NA,NA,NA
GRL,Greenland,-42.07567788066985,74.16847218965994,pgdp,NA,NA,NA
GTM,Guatemala,-90.31219349119615,15.820878515352684,dollar,15395390250.000004,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 15 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 14 billion (91%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Mexico - USD 418 million (3%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Belize - USD 219 million (1%)"
GTM,Guatemala,-90.31219349119615,15.820878515352684,pgdp,0.17890573618188219,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">17% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (91% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Mexico (3% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Belize (1% of total)</p>"
GUM,Guam,144.78024458298802,13.445430479945276,dollar,NA,NA,NA
GUM,Guam,144.78024458298802,13.445430479945276,pgdp,NA,NA,NA
GUY,Guyana,-58.91352612754667,4.68211981385056,dollar,392628499.9999999,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 393 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 234 million (60%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada - USD 78 million (20%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom - USD 26 million (7%)"
GUY,Guyana,-58.91352612754667,4.68211981385056,pgdp,0.04882611858711313,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">4% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (60% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada (20% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. United Kingdom (7% of total)</p>"
HKG,"Hong Kong SAR, China",114.17519391882706,22.375321052483223,dollar,460825150.4481003,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 461 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 106 million (23%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada - USD 102 million (22%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. China - USD 95 million (21%)"
HKG,"Hong Kong SAR, China",114.17519391882706,22.375321052483223,pgdp,0.0012491486184243149,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.08% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (23% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada (22% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. China (21% of total)</p>"
HND,Honduras,-86.49251679006962,14.740370695750006,dollar,7203426672.830167,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 7 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 6 billion (82%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Spain - USD 647 million (9%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Mexico - USD 213 million (3%)"
HND,Honduras,-86.49251679006962,14.740370695750006,pgdp,0.25285187427950584,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">24% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (82% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Spain (9% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Mexico (3% of total)</p>"
HRV,Croatia,16.625761129583374,44.91192100856702,dollar,5044681501.030748,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 5 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany - USD 2 billion (41%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Serbia - USD 1 billion (26%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Australia - USD 262 million (5%)"
HRV,Croatia,16.625761129583374,44.91192100856702,pgdp,0.07302535024421783,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">5% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany (41% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Serbia (26% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Australia (5% of total)</p>"
HTI,Haiti,-72.89291379842,18.883520486983567,dollar,4196393882.9696507,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 4 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 2 billion (49%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Dominican Republic - USD 912 million (22%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Chile - USD 481 million (11%)"
HTI,Haiti,-72.89291379842,18.883520486983567,pgdp,0.2010016035265663,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">17% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (49% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Dominican Republic (22% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Chile (11% of total)</p>"
HUN,Hungary,19.39620048366142,47.22527332486294,dollar,3486769080.764683,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 3 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany - USD 1 billion (29%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom - USD 452 million (13%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Austria - USD 408 million (12%)"
